locus_tag	ftype	length_bp	gene	EC_number	COG	product
ALNBEDND_00219	CDS	1263	wecC	1.1.1.336	COG0677	UDP-N-acetyl-D-mannosamine dehydrogenase
ALNBEDND_00220	gene	1131	wecB			
ALNBEDND_00220	CDS	1131	wecB	5.1.3.14	COG0381	UDP-N-acetylglucosamine 2-epimerase
ALNBEDND_00221	gene	1047	wzzE			
ALNBEDND_00221	CDS	1047	wzzE		COG3765	ECA polysaccharide chain length modulation protein
ALNBEDND_00222	gene	1104	wecA			
ALNBEDND_00222	CDS	1104	wecA	2.7.8.33	COG0472	Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
ALNBEDND_00223	gene	219				
ALNBEDND_00223	CDS	219				hypothetical protein
ALNBEDND_00224	gene	1260	rho			
ALNBEDND_00224	CDS	1260	rho	3.6.4.-	COG1158	Transcription termination factor Rho
ALNBEDND_00225	gene	330	trxA			
ALNBEDND_00225	CDS	330	trxA		COG0526	Thioredoxin 1
ALNBEDND_00226	gene	1266	rhlB			
ALNBEDND_00226	CDS	1266	rhlB	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlB
ALNBEDND_00227	gene	1485	gppA			
ALNBEDND_00227	CDS	1485	gppA	3.6.1.40	COG0248	Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase
ALNBEDND_00228	gene	2022	rep			
ALNBEDND_00228	CDS	2022	rep	3.6.4.12	COG0210	ATP-dependent DNA helicase Rep
ALNBEDND_00229	gene	219				
ALNBEDND_00229	CDS	219				hypothetical protein
ALNBEDND_00230	gene	282	ppiC			
ALNBEDND_00230	CDS	282	ppiC	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase C
ALNBEDND_00231	gene	1476	ilvC			
ALNBEDND_00231	CDS	1476	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
ALNBEDND_00232	gene	894	gltC_1			
ALNBEDND_00232	CDS	894	gltC_1			HTH-type transcriptional regulator GltC
ALNBEDND_00233	gene	1545	ilvA			
ALNBEDND_00233	CDS	1545	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
ALNBEDND_00234	gene	1851	ilvD			
ALNBEDND_00234	CDS	1851	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
ALNBEDND_00235	gene	930	ilvE			
ALNBEDND_00235	CDS	930	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
ALNBEDND_00236	gene	264	ilvM			
ALNBEDND_00236	CDS	264	ilvM	2.2.1.6	COG3978	Acetolactate synthase isozyme 2 small subunit
ALNBEDND_00237	gene	1647	ilvG			
ALNBEDND_00237	CDS	1647	ilvG	2.2.1.6		Acetolactate synthase isozyme 2 large subunit
ALNBEDND_00238	gene	1521	comM			
ALNBEDND_00238	CDS	1521	comM		COG0606	Competence protein ComM
ALNBEDND_00239	gene	339				
ALNBEDND_00239	CDS	339				hypothetical protein
ALNBEDND_00240	gene	840	hdfR_1			
ALNBEDND_00240	CDS	840	hdfR_1			HTH-type transcriptional regulator HdfR
ALNBEDND_00241	gene	76				
ALNBEDND_00241	tRNA	76				tRNA-Trp(cca)
ALNBEDND_00242	gene	77				
ALNBEDND_00242	tRNA	77				tRNA-Asp(gtc)
ALNBEDND_00243	gene	111				
ALNBEDND_00243	rRNA	111				5S ribosomal RNA
ALNBEDND_00244	gene	2901				
ALNBEDND_00244	rRNA	2901				23S ribosomal RNA
ALNBEDND_00245	gene	76				
ALNBEDND_00245	tRNA	76				tRNA-Glu(ttc)
ALNBEDND_00246	gene	1538				
ALNBEDND_00246	rRNA	1538				16S ribosomal RNA
ALNBEDND_00247	gene	693	nanR_1			
ALNBEDND_00247	CDS	693	nanR_1			HTH-type transcriptional repressor NanR
ALNBEDND_00248	gene	1428	hsrA			
ALNBEDND_00248	CDS	1428	hsrA			putative transport protein HsrA
ALNBEDND_00249	gene	993	rbsR			
ALNBEDND_00249	CDS	993	rbsR		COG1609	Ribose operon repressor
ALNBEDND_00250	gene	930	rbsK			
ALNBEDND_00250	CDS	930	rbsK	2.7.1.15	COG0524	Ribokinase
ALNBEDND_00251	gene	891	rbsB			
ALNBEDND_00251	CDS	891	rbsB		COG1879	Ribose import binding protein RbsB
ALNBEDND_00252	gene	966	rbsC_1			
ALNBEDND_00252	CDS	966	rbsC_1		COG1172	Ribose import permease protein RbsC
ALNBEDND_00253	gene	1506	rbsA_1			
ALNBEDND_00253	CDS	1506	rbsA_1	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
ALNBEDND_00254	gene	420	rbsD			
ALNBEDND_00254	CDS	420	rbsD	5.4.99.62	COG1869	D-ribose pyranase
ALNBEDND_00255	gene	1869	kup			
ALNBEDND_00255	CDS	1869	kup			Low affinity potassium transport system protein kup
ALNBEDND_00256	gene	1497	ravA			
ALNBEDND_00256	CDS	1497	ravA	3.6.3.-	COG0714	ATPase RavA
ALNBEDND_00257	gene	1452	viaA			
ALNBEDND_00257	CDS	1452	viaA		COG2425	Protein ViaA
ALNBEDND_00258	gene	993	asnA			
ALNBEDND_00258	CDS	993	asnA	6.3.1.1	COG2502	Aspartate--ammonia ligase
ALNBEDND_00259	gene	459	asnC			
ALNBEDND_00259	CDS	459	asnC		COG1522	Regulatory protein AsnC
ALNBEDND_00260	gene	444	mioC			
ALNBEDND_00260	CDS	444	mioC		COG0716	Protein MioC
ALNBEDND_00261	gene	1890	mnmG			
ALNBEDND_00261	CDS	1890	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
ALNBEDND_00262	gene	624	rsmG			
ALNBEDND_00262	CDS	624	rsmG	2.1.1.170	COG0357	Ribosomal RNA small subunit methyltransferase G
ALNBEDND_00263	gene	381	atpI			
ALNBEDND_00263	CDS	381	atpI		COG3312	ATP synthase protein I
ALNBEDND_00264	gene	816	atpB			
ALNBEDND_00264	CDS	816	atpB		COG0356	ATP synthase subunit a
ALNBEDND_00265	gene	240	atpE			
ALNBEDND_00265	CDS	240	atpE		COG0636	ATP synthase subunit c
ALNBEDND_00266	gene	471	atpF			
ALNBEDND_00266	CDS	471	atpF		COG0711	ATP synthase subunit b
ALNBEDND_00267	gene	534	atpH			
ALNBEDND_00267	CDS	534	atpH		COG0712	ATP synthase subunit delta
ALNBEDND_00268	gene	1542	atpA			
ALNBEDND_00268	CDS	1542	atpA	7.1.2.2		ATP synthase subunit alpha
ALNBEDND_00269	gene	864	atpG			
ALNBEDND_00269	CDS	864	atpG		COG0224	ATP synthase gamma chain
ALNBEDND_00270	gene	1383	atpD			
ALNBEDND_00270	CDS	1383	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
ALNBEDND_00271	gene	420	atpC			
ALNBEDND_00271	CDS	420	atpC		COG0355	ATP synthase epsilon chain
ALNBEDND_00272	gene	1371	glmU_1			
ALNBEDND_00272	CDS	1371	glmU_1		COG1207	Bifunctional protein GlmU
ALNBEDND_00273	gene	1830	glmS			
ALNBEDND_00273	CDS	1830	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
ALNBEDND_00274	gene	1041	pstS			
ALNBEDND_00274	CDS	1041	pstS		COG0226	Phosphate-binding protein PstS
ALNBEDND_00275	gene	960	pstC			
ALNBEDND_00275	CDS	960	pstC		COG0573	Phosphate transport system permease protein PstC
ALNBEDND_00276	gene	891	pstA			
ALNBEDND_00276	CDS	891	pstA		COG0581	Phosphate transport system permease protein PstA
ALNBEDND_00277	gene	774	pstB			
ALNBEDND_00277	CDS	774	pstB	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB
ALNBEDND_00278	gene	726	phoU			
ALNBEDND_00278	CDS	726	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU
ALNBEDND_00279	gene	837	bglG			
ALNBEDND_00279	CDS	837	bglG		COG3711	Cryptic beta-glucoside bgl operon antiterminator
ALNBEDND_00280	gene	1878	bglF_1			
ALNBEDND_00280	CDS	1878	bglF_1		COG1263	PTS system beta-glucoside-specific EIIBCA component
ALNBEDND_00281	gene	1395	bglB			
ALNBEDND_00281	CDS	1395	bglB	3.2.1.86	COG2723	6-phospho-beta-glucosidase BglB
ALNBEDND_00282	gene	1617	bglH_1			
ALNBEDND_00282	CDS	1617	bglH_1		COG4580	Cryptic outer membrane porin BglH
ALNBEDND_00283	gene	1170	axe1-6A			
ALNBEDND_00283	CDS	1170	axe1-6A		COG2382	Carbohydrate acetyl esterase/feruloyl esterase
ALNBEDND_00284	gene	723	gamA			
ALNBEDND_00284	CDS	723	gamA	3.5.99.6	COG0363	putative glucosamine-6-phosphate deaminase 2
ALNBEDND_00285	gene	588				
ALNBEDND_00285	CDS	588				hypothetical protein
ALNBEDND_00286	gene	474	cbrB			
ALNBEDND_00286	CDS	474	cbrB			Inner membrane protein CbrB
ALNBEDND_00287	gene	666	yieH			
ALNBEDND_00287	CDS	666	yieH	3.1.3.-	COG0637	6-phosphogluconate phosphatase
ALNBEDND_00288	gene	1338	adeP			
ALNBEDND_00288	CDS	1338	adeP		COG2252	Adenine permease AdeP
ALNBEDND_00289	gene	567	chrR			
ALNBEDND_00289	CDS	567	chrR	1.6.5.2	COG0431	Quinone reductase
ALNBEDND_00290	gene	750				
ALNBEDND_00290	CDS	750				hypothetical protein
ALNBEDND_00291	gene	960	yidZ			
ALNBEDND_00291	CDS	960	yidZ			HTH-type transcriptional regulator YidZ
ALNBEDND_00292	gene	1176	mdtL			
ALNBEDND_00292	CDS	1176	mdtL			Multidrug resistance protein MdtL
ALNBEDND_00293	gene	1248	tnaB			
ALNBEDND_00293	CDS	1248	tnaB		COG0814	Low affinity tryptophan permease
ALNBEDND_00294	gene	1416	tnaA			
ALNBEDND_00294	CDS	1416	tnaA	4.1.99.1	COG3033	Tryptophanase
ALNBEDND_00295	gene	1365	mnmE			
ALNBEDND_00295	CDS	1365	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
ALNBEDND_00296	gene	1647	yidC			
ALNBEDND_00296	CDS	1647	yidC		COG0706	Membrane protein insertase YidC
ALNBEDND_00297	gene	327	rnpA			
ALNBEDND_00297	CDS	327	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
ALNBEDND_00298	gene	141	rpmH			
ALNBEDND_00298	CDS	141	rpmH		COG0230	50S ribosomal protein L34
ALNBEDND_00299	gene	1404	dnaA			
ALNBEDND_00299	CDS	1404	dnaA		COG0593	Chromosomal replication initiator protein DnaA
ALNBEDND_00300	gene	1101	dnaN			
ALNBEDND_00300	CDS	1101	dnaN		COG0592	Beta sliding clamp
ALNBEDND_00301	gene	1074	recF			
ALNBEDND_00301	CDS	1074	recF		COG1195	DNA replication and repair protein RecF
ALNBEDND_00302	gene	2415	gyrB			
ALNBEDND_00302	CDS	2415	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
ALNBEDND_00303	gene	399				
ALNBEDND_00303	CDS	399				hypothetical protein
ALNBEDND_00304	gene	813	yidA			
ALNBEDND_00304	CDS	813	yidA	3.1.3.23	COG0561	Sugar phosphatase YidA
ALNBEDND_00305	gene	657				
ALNBEDND_00305	CDS	657				hypothetical protein
ALNBEDND_00306	gene	690	lutR			
ALNBEDND_00306	CDS	690	lutR		COG2186	HTH-type transcriptional regulator LutR
ALNBEDND_00307	gene	879	dgoK1			
ALNBEDND_00307	CDS	879	dgoK1	2.7.1.58	COG3734	putative 2-dehydro-3-deoxygalactonokinase DgoK1
ALNBEDND_00308	gene	618	dgoA			
ALNBEDND_00308	CDS	618	dgoA	4.1.2.21	COG0800	2-dehydro-3-deoxy-6-phosphogalactonate aldolase
ALNBEDND_00309	gene	1149	dgoD			
ALNBEDND_00309	CDS	1149	dgoD	4.2.1.6	COG4948	D-galactonate dehydratase
ALNBEDND_00310	gene	1293	dgoT			
ALNBEDND_00310	CDS	1293	dgoT			D-galactonate transporter
ALNBEDND_00311	gene	1065	cbrA			
ALNBEDND_00311	CDS	1065	cbrA		COG0644	Protein CbrA
ALNBEDND_00312	gene	1215				
ALNBEDND_00312	CDS	1215				hypothetical protein
ALNBEDND_00313	gene	261				
ALNBEDND_00313	CDS	261				hypothetical protein
ALNBEDND_00314	gene	414	ibpA			
ALNBEDND_00314	CDS	414	ibpA		COG0071	Small heat shock protein IbpA
ALNBEDND_00315	gene	429	ibpB			
ALNBEDND_00315	CDS	429	ibpB		COG0071	Small heat shock protein IbpB
ALNBEDND_00316	gene	1662	aspT_1			
ALNBEDND_00316	CDS	1662	aspT_1			Aspartate/alanine antiporter
ALNBEDND_00317	gene	717	mngR_1			
ALNBEDND_00317	CDS	717	mngR_1		COG2188	Mannosyl-D-glycerate transport/metabolism system repressor MngR
ALNBEDND_00318	gene	1617				
ALNBEDND_00318	CDS	1617				hypothetical protein
ALNBEDND_00319	gene	639	aglB_1			
ALNBEDND_00319	CDS	639	aglB_1	3.2.1.122	COG1486	6-phospho-alpha-glucosidase
ALNBEDND_00320	gene	177	aglB_2			
ALNBEDND_00320	CDS	177	aglB_2	3.2.1.122	COG1486	6-phospho-alpha-glucosidase
ALNBEDND_00321	gene	894	rhaR_2			
ALNBEDND_00321	CDS	894	rhaR_2			HTH-type transcriptional activator RhaR
ALNBEDND_00322	gene	1716	yidK			
ALNBEDND_00322	CDS	1716	yidK		COG4146	putative symporter YidK
ALNBEDND_00323	gene	1494				
ALNBEDND_00323	CDS	1494		3.1.6.-		Ulvan-active sulfatase
ALNBEDND_00324	gene	450	yidI			
ALNBEDND_00324	CDS	450	yidI			Inner membrane protein YidI
ALNBEDND_00325	gene	348	yidH			
ALNBEDND_00325	CDS	348	yidH		COG2149	Inner membrane protein YidH
ALNBEDND_00326	gene	363	yidG			
ALNBEDND_00326	CDS	363	yidG			Inner membrane protein YidG
ALNBEDND_00327	gene	498				
ALNBEDND_00327	CDS	498				hypothetical protein
ALNBEDND_00328	gene	1185	emrD			
ALNBEDND_00328	CDS	1185	emrD			Multidrug resistance protein D
ALNBEDND_00329	gene	90	tisB			
ALNBEDND_00329	CDS	90	tisB			Small toxic protein TisB
ALNBEDND_00330	gene	99				
ALNBEDND_00330	CDS	99				hypothetical protein
ALNBEDND_00331	gene	1689	ilvB			
ALNBEDND_00331	CDS	1689	ilvB	2.2.1.6	COG0028	Acetolactate synthase isozyme 1 large subunit
ALNBEDND_00332	gene	291	ilvN			
ALNBEDND_00332	CDS	291	ilvN	2.2.1.6	COG0440	Acetolactate synthase isozyme 1 small subunit
ALNBEDND_00333	gene	591	uhpA			
ALNBEDND_00333	CDS	591	uhpA		COG2197	Transcriptional regulatory protein UhpA
ALNBEDND_00334	gene	1503	uhpB			
ALNBEDND_00334	CDS	1503	uhpB	2.7.13.3		Signal transduction histidine-protein kinase/phosphatase UhpB
ALNBEDND_00335	gene	1320	uhpC			
ALNBEDND_00335	CDS	1320	uhpC		COG2271	Membrane sensor protein UhpC
ALNBEDND_00336	gene	1392	uhpT			
ALNBEDND_00336	CDS	1392	uhpT		COG2271	Hexose-6-phosphate:phosphate antiporter
ALNBEDND_00337	gene	1767	ade			
ALNBEDND_00337	CDS	1767	ade	3.5.4.2	COG1001	Adenine deaminase
ALNBEDND_00338	gene	1335	adeQ			
ALNBEDND_00338	CDS	1335	adeQ		COG2252	Adenine permease AdeQ
ALNBEDND_00339	gene	453				
ALNBEDND_00339	CDS	453				hypothetical protein
ALNBEDND_00340	gene	1239	nepI			
ALNBEDND_00340	CDS	1239	nepI		COG2814	Purine ribonucleoside efflux pump NepI
ALNBEDND_00341	gene	294				
ALNBEDND_00341	CDS	294				hypothetical protein
ALNBEDND_00342	gene	819	nlpA			
ALNBEDND_00342	CDS	819	nlpA		COG1464	Lipoprotein 28
ALNBEDND_00343	gene	924	yicL			
ALNBEDND_00343	CDS	924	yicL		COG0697	putative inner membrane transporter YicL
ALNBEDND_00344	gene	1185	setC			
ALNBEDND_00344	CDS	1185	setC			Sugar efflux transporter C
ALNBEDND_00345	gene	846				
ALNBEDND_00345	CDS	846				hypothetical protein
ALNBEDND_00346	gene	198				
ALNBEDND_00346	CDS	198				hypothetical protein
ALNBEDND_00347	gene	489				
ALNBEDND_00347	CDS	489				hypothetical protein
ALNBEDND_00348	gene	378	cbtA_1			
ALNBEDND_00348	CDS	378	cbtA_1			Cytoskeleton-binding toxin CbtA
ALNBEDND_00349	gene	369	cbeA_1			
ALNBEDND_00349	CDS	369	cbeA_1			Cytoskeleton bundling-enhancing antitoxin CbeA
ALNBEDND_00350	gene	600				
ALNBEDND_00350	CDS	600				hypothetical protein
ALNBEDND_00351	gene	408				
ALNBEDND_00351	CDS	408				hypothetical protein
ALNBEDND_00352	gene	192				
ALNBEDND_00352	CDS	192				hypothetical protein
ALNBEDND_00353	gene	621				
ALNBEDND_00353	CDS	621				hypothetical protein
ALNBEDND_00354	gene	234				
ALNBEDND_00354	CDS	234				hypothetical protein
ALNBEDND_00355	gene	480				
ALNBEDND_00355	CDS	480				IS3 family transposase ISSd1
ALNBEDND_00356	gene	645				
ALNBEDND_00356	CDS	645				hypothetical protein
ALNBEDND_00357	gene	324				
ALNBEDND_00357	CDS	324				hypothetical protein
ALNBEDND_00358	gene	198				
ALNBEDND_00358	CDS	198				IS481 family transposase ISEc18
ALNBEDND_00359	gene	207				
ALNBEDND_00359	CDS	207				hypothetical protein
ALNBEDND_00360	gene	309				
ALNBEDND_00360	CDS	309				IS630 family transposase ISSpu2
ALNBEDND_00361	gene	477				
ALNBEDND_00361	CDS	477				hypothetical protein
ALNBEDND_00362	gene	1479				
ALNBEDND_00362	CDS	1479				hypothetical protein
ALNBEDND_00363	gene	507				
ALNBEDND_00363	CDS	507				hypothetical protein
ALNBEDND_00364	gene	423				
ALNBEDND_00364	CDS	423				hypothetical protein
ALNBEDND_00365	gene	1803				
ALNBEDND_00365	CDS	1803				hypothetical protein
ALNBEDND_00366	gene	933				
ALNBEDND_00366	CDS	933				hypothetical protein
ALNBEDND_00367	gene	1983	vgrG1			
ALNBEDND_00367	CDS	1983	vgrG1	6.3.2.-		Actin cross-linking toxin VgrG1
ALNBEDND_00368	gene	468				
ALNBEDND_00368	CDS	468				hypothetical protein
ALNBEDND_00369	gene	300				
ALNBEDND_00369	CDS	300				hypothetical protein
ALNBEDND_00370	gene	1077				
ALNBEDND_00370	CDS	1077				hypothetical protein
ALNBEDND_00371	gene	552				
ALNBEDND_00371	CDS	552				hypothetical protein
ALNBEDND_00372	gene	1413				
ALNBEDND_00372	CDS	1413				hypothetical protein
ALNBEDND_00373	gene	219				
ALNBEDND_00373	CDS	219				hypothetical protein
ALNBEDND_00374	gene	591				
ALNBEDND_00374	CDS	591				hypothetical protein
ALNBEDND_00375	gene	3405				
ALNBEDND_00375	CDS	3405				hypothetical protein
ALNBEDND_00376	gene	2550	clpV1			
ALNBEDND_00376	CDS	2550	clpV1		COG0542	Protein ClpV1
ALNBEDND_00377	gene	570	insK			
ALNBEDND_00377	CDS	570	insK		COG2801	Putative transposase InsK for insertion sequence element IS150
ALNBEDND_00378	gene	387				
ALNBEDND_00378	CDS	387				IS3 family transposase IS629
ALNBEDND_00379	gene	120				
ALNBEDND_00379	CDS	120				hypothetical protein
ALNBEDND_00380	gene	210				
ALNBEDND_00380	CDS	210				hypothetical protein
ALNBEDND_00381	gene	567				
ALNBEDND_00381	CDS	567				hypothetical protein
ALNBEDND_00382	gene	1155				
ALNBEDND_00382	CDS	1155				hypothetical protein
ALNBEDND_00383	gene	186				
ALNBEDND_00383	CDS	186				IS66 family transposase IS682
ALNBEDND_00384	gene	1134				
ALNBEDND_00384	CDS	1134				IS110 family transposase ISEc45
ALNBEDND_00385	gene	582				
ALNBEDND_00385	CDS	582				hypothetical protein
ALNBEDND_00386	gene	3888	sat			
ALNBEDND_00386	CDS	3888	sat	3.4.21.-	COG3468	Serine protease sat autotransporter
ALNBEDND_00387	gene	2199	iutA			
ALNBEDND_00387	CDS	2199	iutA			Ferric aerobactin receptor
ALNBEDND_00388	gene	1338	iucD			
ALNBEDND_00388	CDS	1338	iucD	1.14.13.59	COG3486	L-lysine N6-monooxygenase
ALNBEDND_00389	gene	1743	iucC			
ALNBEDND_00389	CDS	1743	iucC	6.3.2.39	COG4264	Aerobactin synthase
ALNBEDND_00390	gene	948	iucB			
ALNBEDND_00390	CDS	948	iucB	2.3.1.102		N(6)-hydroxylysine O-acetyltransferase
ALNBEDND_00391	gene	1725	iucA			
ALNBEDND_00391	CDS	1725	iucA	6.3.2.38		N(2)-citryl-N(6)-acetyl-N(6)-hydroxylysine synthase
ALNBEDND_00392	gene	1194				
ALNBEDND_00392	CDS	1194				hypothetical protein
ALNBEDND_00393	gene	219				
ALNBEDND_00393	CDS	219				IS256 family transposase IS1414
ALNBEDND_00394	gene	4119	pic			
ALNBEDND_00394	CDS	4119	pic	3.4.21.-		Serine protease pic autotransporter
ALNBEDND_00395	gene	387				
ALNBEDND_00395	CDS	387				IS3 family transposase IS629
ALNBEDND_00396	gene	246				
ALNBEDND_00396	CDS	246				IS3 family transposase IS629
ALNBEDND_00397	gene	327				
ALNBEDND_00397	CDS	327				IS3 family transposase IS629
ALNBEDND_00398	gene	1044				
ALNBEDND_00398	CDS	1044				hypothetical protein
ALNBEDND_00399	gene	1185	intS			
ALNBEDND_00399	CDS	1185	intS		COG0582	Prophage integrase IntS
ALNBEDND_00400	gene	95				
ALNBEDND_00400	tRNA	95				tRNA-SeC(tca)
ALNBEDND_00401	gene	1383	yicJ			
ALNBEDND_00401	CDS	1383	yicJ		COG2211	Inner membrane symporter YicJ
ALNBEDND_00402	gene	2319	yicI			
ALNBEDND_00402	CDS	2319	yicI	3.2.1.177	COG1501	Alpha-xylosidase
ALNBEDND_00403	gene	1710				
ALNBEDND_00403	CDS	1710				hypothetical protein
ALNBEDND_00404	gene	1392	xanP			
ALNBEDND_00404	CDS	1392	xanP		COG2233	Xanthine permease XanP
ALNBEDND_00405	gene	1206	gltS			
ALNBEDND_00405	CDS	1206	gltS		COG0786	Sodium/glutamate symporter
ALNBEDND_00406	gene	2082	recG			
ALNBEDND_00406	CDS	2082	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
ALNBEDND_00407	gene	690	trmH_1			
ALNBEDND_00407	CDS	690	trmH_1	2.1.1.34	COG0566	tRNA (guanosine(18)-2'-O)-methyltransferase
ALNBEDND_00408	gene	2109	spoT			
ALNBEDND_00408	CDS	2109	spoT		COG0317	Bifunctional (p)ppGpp synthase/hydrolase SpoT
ALNBEDND_00409	gene	276	rpoZ			
ALNBEDND_00409	CDS	276	rpoZ	2.7.7.6	COG1758	DNA-directed RNA polymerase subunit omega
ALNBEDND_00410	gene	624	gmk			
ALNBEDND_00410	CDS	624	gmk	2.7.4.8	COG0194	Guanylate kinase
ALNBEDND_00411	gene	1683	ligB			
ALNBEDND_00411	CDS	1683	ligB	6.5.1.2	COG0272	DNA ligase B
ALNBEDND_00412	gene	618				
ALNBEDND_00412	CDS	618				hypothetical protein
ALNBEDND_00413	gene	825				
ALNBEDND_00413	CDS	825				hypothetical protein
ALNBEDND_00414	gene	864				
ALNBEDND_00414	CDS	864				hypothetical protein
ALNBEDND_00415	gene	717	rph			
ALNBEDND_00415	CDS	717	rph	2.7.7.56		Ribonuclease PH
ALNBEDND_00416	gene	642	pyrE			
ALNBEDND_00416	CDS	642	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
ALNBEDND_00417	gene	597	slmA			
ALNBEDND_00417	CDS	597	slmA			Nucleoid occlusion factor SlmA
ALNBEDND_00418	gene	459	dut			
ALNBEDND_00418	CDS	459	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
ALNBEDND_00419	gene	1221	coaBC			
ALNBEDND_00419	CDS	1221	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
ALNBEDND_00420	gene	669				
ALNBEDND_00420	CDS	669				hypothetical protein
ALNBEDND_00421	gene	237	rpmB			
ALNBEDND_00421	CDS	237	rpmB		COG0227	50S ribosomal protein L28
ALNBEDND_00422	gene	168	rpmG			
ALNBEDND_00422	CDS	168	rpmG		COG0267	50S ribosomal protein L33
ALNBEDND_00423	gene	810	mutM			
ALNBEDND_00423	CDS	810	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
ALNBEDND_00424	gene	480	coaD			
ALNBEDND_00424	CDS	480	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
ALNBEDND_00425	gene	1278	waaA			
ALNBEDND_00425	CDS	1278	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
ALNBEDND_00426	gene	1059	rfaQ			
ALNBEDND_00426	CDS	1059	rfaQ	2.-.-.-	COG0859	Lipopolysaccharide core heptosyltransferase RfaQ
ALNBEDND_00427	gene	1125	rfaG			
ALNBEDND_00427	CDS	1125	rfaG	2.4.-.-		Lipopolysaccharide core biosynthesis protein RfaG
ALNBEDND_00428	gene	798	rfaP			
ALNBEDND_00428	CDS	798	rfaP	2.7.1.-		Lipopolysaccharide core heptose(I) kinase RfaP
ALNBEDND_00429	gene	1008	gspA_1			
ALNBEDND_00429	CDS	1008	gspA_1		COG1442	General stress protein A
ALNBEDND_00430	gene	708	rfaY			
ALNBEDND_00430	CDS	708	rfaY	2.7.1.-		Lipopolysaccharide core heptose(II) kinase RfaY
ALNBEDND_00431	gene	1014	gspA_2			
ALNBEDND_00431	CDS	1014	gspA_2		COG1442	General stress protein A
ALNBEDND_00432	gene	1143	mshA_1			
ALNBEDND_00432	CDS	1143	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
ALNBEDND_00433	gene	1209				
ALNBEDND_00433	CDS	1209				hypothetical protein
ALNBEDND_00434	gene	993	rfaC			
ALNBEDND_00434	CDS	993	rfaC	2.-.-.-	COG0859	Lipopolysaccharide heptosyltransferase 1
ALNBEDND_00435	gene	1047	rfaF			
ALNBEDND_00435	CDS	1047	rfaF	2.-.-.-	COG0859	ADP-heptose--LPS heptosyltransferase 2
ALNBEDND_00436	gene	933	hldD			
ALNBEDND_00436	CDS	933	hldD	5.1.3.20	COG0451	ADP-L-glycero-D-manno-heptose-6-epimerase
ALNBEDND_00437	gene	873	htrL			
ALNBEDND_00437	CDS	873	htrL			Protein HtrL
ALNBEDND_00438	gene	1197	kbl			
ALNBEDND_00438	CDS	1197	kbl	2.3.1.29	COG0156	2-amino-3-ketobutyrate coenzyme A ligase
ALNBEDND_00439	gene	1026	tdh_1			
ALNBEDND_00439	CDS	1026	tdh_1	1.1.1.103	COG1063	L-threonine 3-dehydrogenase
ALNBEDND_00440	gene	1035	arnC_1			
ALNBEDND_00440	CDS	1035	arnC_1	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
ALNBEDND_00441	gene	960				
ALNBEDND_00441	CDS	960				hypothetical protein
ALNBEDND_00442	gene	1260	envC			
ALNBEDND_00442	CDS	1260	envC		COG4942	Murein hydrolase activator EnvC
ALNBEDND_00443	gene	1545	gpmI			
ALNBEDND_00443	CDS	1545	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
ALNBEDND_00444	gene	432	yibN			
ALNBEDND_00444	CDS	432	yibN		COG0607	putative protein YibN
ALNBEDND_00445	gene	252	grxC			
ALNBEDND_00445	CDS	252	grxC		COG0695	Glutaredoxin 3
ALNBEDND_00446	gene	468	secB			
ALNBEDND_00446	CDS	468	secB		COG1952	Protein-export protein SecB
ALNBEDND_00447	gene	1020	gpsA			
ALNBEDND_00447	CDS	1020	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
ALNBEDND_00448	gene	822	cysE_1			
